,"Methane, trichlorofluoro-, CFC-11","Methane, dichlorodifluoro-, CFC-12",CFC-13,CFC-112,CFC-112a,CFC-113,CFC-113a,CFC-114,CFC-114a,CFC-115,E-R316c,Z-R316c,CFC 1112,CFC 1112a,HCFC-21,HCFC-22,HCFC-31,HCFC-121,HCFC-122,HCFC-122a,HCFC-123,HCFC-123a,HCFC-124,HCFC-124a,HCFC-132,HCFC-132a,HCFC-132c,HCFC-133a,not_relevant,HCFC-141b,HCFC-142b,HCFC-225ca,HCFC-225cb,HCFO-1233zd(E),HCFO-1233zd(Z),(e)-1-chloro-2-fluoroethene,HFC-23,HFC-32,HFC-41,HFC-125,HFC-134a,HFC-143a,HFC-152a,HFC-161,HFC-227ca,HFC-227ea,HFC-236cb,HFC-236ea,HFC-236fa,HFC-245ca,HFC-245cb,HFC-245ea,HFC-245eb,HFC-245fa,HFC-263fb,HFC-272ca,HFC-329p,HFC-365mfc,HFC-43-10mee,HFO-1123,HFO-1132a,HFO-1141,HFO-1225ye(Z),HFO-1225ye(E),HFO-1234ze(Z),HFO-1234ze(E),HFO-1234yf,HFO-1336mzz(E),HFO-1336mzz(Z),HFO-1243zf,HFO-1345zfc,"3,3,4,4,5,5,6,6,6-nonafluorohex-1-ene","3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooct-1-ene","3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodec-1-ene","3,3,3-trifluoro-2-(trifluoromethyl)prop-1-ene","1,1,2,2,3,3-hexafluorocyclopentane","1,1,2,2,3,3,4-heptafluorocyclopentane","1,3,3,4,4,5,5-heptafluorocyclopentene","(4s,5s)-1,1,2,2,3,3,4,5-octafluorocyclopentane",HFO-1438ezy(E),HFO-1447fz,"1,3,3,4,4-pentafluorocyclobutene","3,3,4,4-tetrafluorocyclobutene",HCFC-140,tetrachloromethane,Methyl chloride,HCC-30,Chloroform,Chloroethane,"1,2-dichloroethane","1,1,2-trichloroethene","1,1,2,2-tetrachloroethene",2-chloropropane,1-chlorobutane,Halon 1001,Methylene bromide,Halon 1201,Halon 1202,Halon 1211,Halon 1301,Halon 2301,Halon 2311,Halon 2401,Halon 2402,Tribromomethane,Halon 1011,Bromoethane,EDB,1-bromopropane,2-bromopropane,Nitrogen fluoride,Pentadecafluorotriethylamine,PTPA,PFTBA,Perfluorotripentylamine,Heptafluoroisobutyronitrile,Sulfur hexafluoride,Pentafluoro(trifluoromethyl)-lambda6-sulfane,Sulfuryl fluoride,Tetrafluoromethane,Hexafluoroethane,PFC-218,Hexafluorocyclobutene,PFC-C-318,PFC-31-10,Octafluorocyclopentene,PFC-41-12,PFC-51-14,PFC-61-16,PFC-71-18,PFC-91-18,Z-C10F18,E-C10F18,PFC-1114,PFC-1216,"1,1,2,3,4,4-hexafluorobuta-1,3-diene",Octafluoro-1-butene,Octafluoro-2-buene,HFE-125,HFE-134,HFE-143a,HFE-227ea,HCFE-235ca2,HCFE-235da2,HFE-236ea2,HFE-236fa,HFE-245cb2,HFE-245fa1,HFE-245fa2,"2,2,3,3,3-pentafluoropropan-1-ol",HFE-254cb1,HFE-263mf,HFE-263m1,"3,3,3-trifluoropropan-1-ol",HFE-329mcc2,HFE-338mmz1,HFE-338mcf2,HFE-347mmz1,HFE-347mcc3,HFE-347mcf2,HFE-347pcf2,HFE-347mmy1,HFE-356mec3,HFE-356mff2,HFE-356pcf2,HFE-356pcf3,HFE-356pcc3,HFE-356mmz1,HFE-365mcf3,HFE-374pc2,"4,4,4-trifluorobutan-1-ol","2,2,3,3,4,4,5,5-octafluorocyclopentan-1-ol",HFE-43-10pccc124,HFE-449s1,n-HFE-7100,i-HFE-7100,HFE-569sf2,i-HFE-7200,HFE-7300,HFE-7500,HFE-236ca12,HFE-338pcc13,HFIP,HG-02,HG-03,Fluroxene,"2-ethoxy-3,3,4,4,5-pentafluorotetrahydro-2,5-bis[1,2,2,2-tetrafluoro-1-(trifluoromethyl)ethyl]-furan",Difluoro(methoxy)methane,HG'-01,HG'-02,HG'-03,HFE-329me3,"3,3,4,4,5,5,6,6,7,7,7-undecafluoroheptan-1-ol","3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-pentadecafluorononan-1-ol","3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-nonadecafluoroundecan-1-ol","2-chloro-1,1,2-trifluoro-1-methoxyethane",PFPMIE,HFE-216,Perfluoroethyl formate,"2,2,2-trifluoroethyl formate","Formic acid;1,1,1,3,3,3-hexafluoropropan-2-ol","Ethenyl 2,2,2-trifluoroacetate","Ethyl 2,2,2-trifluoroacetate","Prop-2-enyl 2,2,2-trifluoroacetate","Methyl 2,2,2-trifluoroacetate","2,2,3,3,4,4,4-heptafluorobutan-1-ol","1,1,2-trifluoro-2-(trifluoromethoxy)ethane","1-ethoxy-1,1,2,3,3,3-hexafluoropropane","1,1,1,2,2,3,3-heptafluoro-3-(1,2,2,2-tetrafluoroethoxy)propane","2,2,3,3-tetrafluoropropan-1-ol","2,2,3,4,4,4-hexafluorobutan-1-ol","1,1,2,2-tetrafluoro-3-methoxypropane","1,1,1,2,2,4,5,5,5-nonafluoro-4-(trifluoromethyl)pentan-3-one","3,3,3-trifluoropropanal",2-fluoroethanol,"2,2-difluoroethanol","2,2,2-trifluoroethanol",HG-04,Methyl-perfluoroheptene-ethers,"1,1,1-trifluoropropan-2-one","1,1,1-trifluorobutan-2-one",2ClEVE,Ethane,Propane,Butane,2-methylpentan-3-one,Ethyl methyl ether,Octafluorooxolane,Crotonaldehyde,MVK,AE,AEE,(z)-hex-2-en-1-ol,(e)-hex-2-en-1-ol,Allyl cyanide,Hexamethyldisiloxane,Octamethyltrisiloxane,Decamethyltetrasiloxane,Dodecamethylpentasiloxane,Hexamethylcyclotrisiloxane,Octamethylcyclotetrasiloxane,Decamethylcyclopentasiloxane,Dodecamethylcyclohexasiloxane
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.5381231283063468e-13,2.1508500509137976e-13,1.9340516478845284e-13,1.0047111047652918e-13,8.763430150206179e-14,1.1668664751749531e-13,9.3391994039753e-14,1.3348569091227667e-13,1.2622896018408688e-13,1.1573508341048793e-13,8.41866470354483e-14,9.356215426520653e-14,1.331326268587442e-15,2.267259206290533e-16,9.942868852565151e-14,1.7913461752746798e-13,6.923150888110022e-14,5.459269901111333e-14,6.45512834018558e-14,8.486030926641671e-14,7.317294004555087e-14,1.0653512627828795e-13,1.0930103188320124e-13,1.327426369483342e-13,7.482774728607565e-14,6.542274740689224e-14,8.991624376889045e-14,9.101304018315115e-14,4.458948870750233e-14,9.952495305691361e-14,1.391888495535975e-13,7.639239606383331e-14,1.0404337848970817e-13,2.4210075686948638e-14,4.672587606581747e-15,4.456347187150838e-17,1.9822389655478696e-13,1.5363719396909263e-13,5.244129360920039e-14,1.4145917134060398e-13,1.185304523491551e-13,1.4514387109703372e-13,1.087821115261279e-13,1.940326686193753e-14,1.1265670323150705e-13,1.1652909189940662e-13,1.1001018335231751e-13,1.4277560884738336e-13,1.1995610799254527e-13,1.2913651344661855e-13,1.3591577608936986e-13,8.539952635202668e-14,1.0888520837192889e-13,1.3199171389348432e-13,7.082547971876977e-14,7.220343174435557e-14,1.0322103118245075e-13,1.1127740420523666e-13,1.0263528627161185e-13,6.994347298665084e-17,5.836061963365347e-16,2.1825979421089239e-16,3.597323889719047e-15,1.3055245308061746e-15,3.331838219655112e-15,1.2682032278393552e-14,5.170591722324337e-15,5.050034029871351e-14,1.671145143707687e-14,2.7638473615811496e-15,1.9387325155842262e-15,2.157668561283131e-15,1.7386726362596634e-15,1.5075570864440619e-15,3.949814383101316e-15,7.91154520102705e-14,8.847666538127521e-14,7.424113205774673e-14,8.65706340524442e-14,2.3162646456187305e-14,2.5274638369013807e-15,1.2738444713173944e-13,9.808858507483551e-14,3.505936842132211e-14,7.830992818558932e-14,6.8106780200752976e-15,2.2451282551376966e-14,4.081992795512799e-14,3.1539376934740986e-15,5.330975281398098e-15,4.921919339574087e-16,1.93762760493346e-14,1.7945016317438228e-15,9.31569610848246e-17,2.877576574369511e-15,3.7089250940743106e-15,8.352158143849975e-14,9.234952613766599e-14,1.314370714902488e-13,1.4583022261795617e-13,5.928147702591197e-14,4.659172066870948e-14,7.462067828845867e-14,8.711665493410189e-14,1.2718675875452825e-15,1.0073373685837574e-14,2.835345143715277e-15,3.8050452722537975e-15,4.399024990904801e-16,1.0844851504395613e-15,2.0879710209371868e-13,1.194758085605247e-13,1.0460379375806714e-13,9.822151627142653e-14,8.408161179085541e-14,9.227910550897053e-14,2.821389458575702e-13,2.1684392118952663e-13,1.500444396154034e-13,8.175900057218087e-14,1.374436576297784e-13,1.0436547683102712e-13,1.2814546552772024e-13,1.1408562413600401e-13,1.1266654568879556e-13,8.058051865596612e-14,1.029485762875259e-13,9.653212533143213e-14,9.420574131559221e-14,9.257581551191972e-14,8.445968017824322e-14,8.80771338916503e-14,8.052801381813217e-14,4.300942920024367e-17,9.338949046515274e-16,3.982116155987975e-17,1.091519366153949e-15,1.491053875832829e-14,2.2272640311337203e-13,2.759577515847626e-13,1.3590828161798265e-13,1.7915839200649492e-13,1.5930390560602424e-13,1.6543241814701499e-13,1.9997105180085545e-13,1.593909212302783e-13,1.6112229062370484e-13,1.5095387360651368e-13,1.727882926416481e-13,7.153347648513193e-14,1.4025433440801787e-13,1.635945511212901e-14,7.092580889521536e-14,6.1662401257672956e-15,1.6747461677565355e-13,1.503202330728063e-13,1.503131364223672e-13,1.0898545170593966e-13,1.2194948313316144e-13,1.5541371002213343e-13,1.7367070884931224e-13,1.1397453821300514e-13,1.1268611151150263e-13,6.595337076533431e-14,1.4963713579492625e-13,1.4875141687606436e-13,1.1855583099249638e-13,3.812472553701786e-14,1.3520011161551536e-14,5.2077041294746114e-14,5.048220924119534e-16,4.1897933326776873e-14,2.4859784124909377e-13,1.0354285792353202e-13,1.222371185052356e-13,9.807809597756785e-14,7.78441695639878e-14,5.494460934092052e-14,9.870058434608885e-14,4.0265106259515206e-14,2.5541709915114187e-13,2.69150876321313e-13,1.154283405411019e-13,2.3831365966743896e-13,2.2257352524728646e-13,6.267524087840628e-16,6.16508036621304e-14,1.2951944706141793e-13,1.2583435916666968e-13,1.4261531112328482e-13,1.3644836739593612e-13,1.5034093640303058e-13,5.148313648968243e-15,4.338850700272673e-15,2.6210707362290426e-15,9.971490186588158e-14,1.2048240304741805e-13,1.036702813829063e-16,1.7827499864559753e-13,9.956592027645848e-14,8.518991022413994e-14,8.192365231657911e-17,1.3887507680021066e-14,6.979018854991191e-17,8.531829304383164e-14,6.607603916101051e-14,1.5182493466959136e-13,6.331056608570178e-14,1.5003640821775234e-13,5.0940527461872205e-14,7.926907247318014e-14,1.3831370911762974e-14,1.2059913487685294e-15,2.563030595112925e-16,5.34595607033555e-15,3.0612531575856325e-14,7.631975899075196e-14,1.8195125724425566e-13,4.384583640255536e-14,9.87687567808435e-16,1.0239157248726507e-15,6.722746212019437e-22,1.7913416903178002e-15,0.0,0.0,2.152029295904032e-15,1.193589216988427e-16,1.557624897152425e-13,0.0,0.0,7.298621489975557e-22,8.318813588681998e-18,2.7176516476647635e-20,2.5746173504192493e-20,0.0,5.122648166196925e-15,3.452944203244073e-15,1.9429862513115766e-15,1.314403870592309e-15,1.145531473886975e-14,7.686088968482649e-15,3.037347404129656e-15,1.5277086971356038e-15
2,3.029430416476953e-13,4.238259328848781e-13,3.8126501649252516e-13,1.9791936132062704e-13,1.726012785396346e-13,2.2992048420256013e-13,1.8395119482696224e-13,2.630943268271478e-13,2.487382444551997e-13,2.2814846214753257e-13,1.6586047357025359e-13,1.8437427625126844e-13,1.3002602605604164e-15,2.202613710376001e-16,1.9034204710482963e-13,3.516620498980374e-13,1.3095338596500221e-13,1.0292542474161547e-13,1.2047358477724792e-13,1.6460701542957152e-13,1.3884165555930907e-13,2.0740196201310526e-13,2.1364831395662557e-13,2.6092146977838094e-13,1.433190579635291e-13,1.2339178404102193e-13,1.7510190811446542e-13,1.774735817676402e-13,7.937798039946681e-14,1.951587124942702e-13,2.7363749588090495e-13,1.466897291026303e-13,2.033712949428575e-13,3.374333070967599e-14,4.829877194971284e-15,4.329285127699685e-17,3.907083661972513e-13,3.0007435646369184e-13,1.0154733152447343e-13,2.7841378114451164e-13,2.3283728932381667e-13,2.858645370897319e-13,2.07871447087901e-13,3.1140397259693614e-14,2.217260176255256e-13,2.294120252150695e-13,2.1606542703117091e-13,2.80232922361432e-13,2.3643527182875846e-13,2.5264873618458095e-13,2.6761559574179013e-13,1.6573635436579588e-13,2.1131542820899103e-13,2.585593331788934e-13,1.3347663709525875e-13,1.4155010817008747e-13,2.031765738179822e-13,2.181383390681178e-13,2.0174188460288766e-13,6.794920727985515e-17,5.672320491610899e-16,2.1203674442705396e-16,3.583359615226554e-15,1.2708198851753206e-15,3.3189045209139963e-15,1.4173970001070337e-14,5.272901077017601e-15,8.649427439267668e-14,2.0561354927199522e-14,2.735660969544748e-15,1.918960846751287e-15,2.135664129056399e-15,1.7209412270545826e-15,1.4921826501975326e-15,3.9482409243592314e-15,1.5118150645971104e-13,1.7132623269377144e-13,1.351397971300531e-13,1.6800914356180181e-13,3.967173857426585e-14,2.5016881419208974e-15,2.350347714922801e-13,1.5879461773530744e-13,6.842477058888788e-14,1.541424525836878e-13,1.2710929242632091e-14,4.0140500103979533e-14,7.308979581868799e-14,4.5425729713177845e-15,8.597076623361468e-15,4.787842969172722e-16,3.2722842554055003e-14,2.0822692884684967e-15,9.052315966392022e-17,5.334972904096883e-15,6.511068395839034e-15,1.6297423550881338e-13,1.7844456047147463e-13,2.58307195126977e-13,2.8729958385212776e-13,1.1504859925328108e-13,8.742105712097177e-14,1.445842243168379e-13,1.7143853615402216e-13,1.9055584360137324e-15,1.786018731645455e-14,4.120972357220276e-15,6.2221756547631694e-15,4.657386154294274e-16,1.229595608902633e-15,4.1160350323750473e-13,2.355327262640473e-13,2.0621427063972226e-13,1.936323493762173e-13,1.6575716450366636e-13,1.8165971364355263e-13,5.562236676100409e-13,4.274772686627047e-13,2.953940359729618e-13,1.611864173163032e-13,2.7096663001863344e-13,2.0575087844776062e-13,2.406696967792179e-13,2.2491444449694398e-13,2.2211598558281895e-13,1.518608372057341e-13,2.0295898442978986e-13,1.903084495357885e-13,1.8572199387039275e-13,1.8250867517143196e-13,1.6650670522970895e-13,1.736382773345196e-13,1.5875568355518915e-13,4.1783124387344523e-17,9.084549836546016e-16,3.868576211412663e-17,1.062503601296436e-15,1.9083254112549256e-14,4.3893667149282796e-13,5.430223970356652e-13,2.6519550892743607e-13,3.528813126390419e-13,3.1050144537752407e-13,3.2148765175499785e-13,3.9282656015965547e-13,3.1212558294455176e-13,3.1445962289435257e-13,2.953668711093835e-13,3.3753617946538783e-13,1.2734353003216094e-13,2.710097615481984e-13,2.0357230390141594e-14,1.2403613751969114e-13,6.528392415405553e-15,3.2950500694920084e-13,2.956813977212074e-13,2.943491070126452e-13,2.0927536260956325e-13,2.3805360905148215e-13,3.0409329790632035e-13,3.3956521527978377e-13,2.2165986876366495e-13,2.1774040951692832e-13,1.1367549177414109e-13,2.9253397157669894e-13,2.89071176268589e-13,2.290823140905954e-13,5.87756561988248e-14,1.6308180586219198e-14,8.279166895043126e-14,4.910704014192127e-16,7.075763537336143e-14,4.883498584497612e-13,2.0199828559718873e-13,2.384682910011347e-13,1.9133726496844827e-13,1.443216278116913e-13,1.0025802713740859e-13,1.927209078242103e-13,6.796813314642729e-14,5.025887634784613e-13,5.286255986133057e-13,2.21647086322465e-13,4.689473442068005e-13,4.379743221648035e-13,6.089102983441934e-16,1.1438345730762177e-13,2.440904078707417e-13,2.408919384844249e-13,2.730166782869204e-13,2.612109438369381e-13,2.95948008419292e-13,5.614756731831052e-15,4.731955517637914e-15,2.8585427315207787e-15,1.8985151949228826e-13,2.375140990538266e-13,1.0071437887839031e-16,3.465824156873879e-13,1.7968504224246602e-13,1.6524635589866195e-13,7.958780132986033e-17,1.6114519053057302e-14,6.780029829320953e-17,1.60084565725381e-13,1.1928292789291798e-13,2.976428599888141e-13,1.1090339108777447e-13,2.9554203982429996e-13,8.390325606066448e-14,1.3737119286942482e-13,1.681904185214192e-14,1.1778499849230478e-15,2.4899609244233734e-16,5.744316728573303e-15,4.656024841053956e-14,1.3549321238194215e-13,3.580388928559607e-13,7.41505579844076e-14,9.603061579004926e-16,9.98678685544982e-16,6.531065573574235e-22,2.6953353642665055e-15,0.0,0.0,2.093406580437674e-15,1.1595568811581924e-16,3.0707810114481166e-13,0.0,0.0,7.090521350114983e-22,8.081624887203368e-18,2.6401652772935755e-20,2.5012092100675975e-20,0.0,5.0704061460752444e-15,3.372371022299731e-15,1.889121340254017e-15,1.2770743508198531e-15,1.1953052295100213e-14,7.656252718142122e-15,2.956605860917885e-15,1.484321247286892e-15
3,4.475308012558864e-13,6.264102560321366e-13,5.637434075255444e-13,2.924341705388365e-13,2.5497990666002404e-13,3.398035547034218e-13,2.7176145133304833e-13,3.8894044935592136e-13,3.6763776909856344e-13,3.37338283329931e-13,2.450957734055742e-13,2.7251762372575843e-13,1.2632603731228046e-15,2.1398785362541815e-16,2.733103200198037e-13,5.177885469930433e-13,1.8582441080388234e-13,1.4558348724157443e-13,1.6872873218296048e-13,2.394739545132137e-13,1.9762341529476599e-13,3.028302368272287e-13,3.132172104661984e-13,3.846751301978294e-13,2.0589287393642636e-13,1.745989072063707e-13,2.5574675132589165e-13,2.595562224348999e-13,1.0627787870533234e-13,2.870263260359093e-13,4.0348949737329584e-13,2.1126887335142475e-13,2.981506781459199e-13,3.709915004483966e-14,4.710358725597135e-15,4.205978093420487e-17,5.776229725251497e-13,4.395730672032821e-13,1.4747932123602795e-13,4.109980298105725e-13,3.4305045985526296e-13,4.2229297778943227e-13,2.979469348297329e-13,3.803799208826485e-14,3.273148190697302e-13,3.3875711527678025e-13,3.1828784321160515e-13,4.125387078035759e-13,3.495402126720055e-13,3.7073006804803306e-13,3.952245507083602e-13,2.412382145726121e-13,3.0758101810464667e-13,3.7988231632972114e-13,1.8872350068853176e-13,2.081324424341486e-13,2.9996380285242323e-13,3.2072592555630376e-13,2.9742698365100714e-13,6.601387762693839e-17,5.510758879829994e-16,2.0599746667333321e-16,3.4834729741327398e-15,1.2346280866488442e-15,3.226389601870848e-15,1.4041089018425164e-14,5.134764447742481e-15,1.1177771872491549e-13,2.1095612721072574e-14,2.658665688389883e-15,1.8649516213517737e-15,2.075555781604111e-15,1.672505271319133e-15,1.4501851132346499e-15,3.8388999692942465e-15,2.1669193669280096e-13,2.488206841901473e-13,1.8477597133196413e-13,2.445463819921409e-13,5.126832344474957e-14,2.43127803482307e-15,3.2555275751379146e-13,1.9538164469773937e-13,1.0015929443320555e-13,2.275712961840982e-13,1.780223424032841e-14,5.396084469514376e-14,9.839107105019783e-14,5.106289599952782e-15,1.054371376008299e-14,4.651479605392685e-16,4.1760474775615034e-14,2.086963867878354e-15,8.794483089242371e-17,7.423986449096866e-15,8.60539384884256e-15,2.3851054505656704e-13,2.5860816968457995e-13,3.8074958970239154e-13,4.2453703001000843e-13,1.674594495525436e-13,1.2307563632320762e-13,2.1011137574952483e-13,2.5304902196552595e-13,2.2041602940632685e-15,2.3822754549263858e-14,4.662111415354469e-15,7.721271516913522e-15,4.558198231653653e-16,1.223140076794822e-15,6.08596213275483e-13,3.4827177940463993e-13,3.0491988146824574e-13,2.863155534146676e-13,2.4509775582541386e-13,2.682279789459478e-13,8.224921805345336e-13,6.320835569820858e-13,4.3618825736076915e-13,2.3835115468233855e-13,4.006847826264921e-13,3.0424427013896213e-13,3.391394987856692e-13,3.3258270487277864e-13,3.2844338954790255e-13,2.1471704291218916e-13,3.0011805271358496e-13,2.8141041087432594e-13,2.7462823619257556e-13,2.6987668238772e-13,2.4621237148237115e-13,2.567577803168116e-13,2.3475098663746655e-13,4.059306026702177e-17,8.825811239203747e-16,3.7583916856396024e-17,1.0322444617280688e-15,1.9957363840339872e-14,6.488233256784062e-13,8.014594894186164e-13,3.8810996832328076e-13,5.213296516046215e-13,4.53908210350316e-13,4.685692419604828e-13,5.787853305864921e-13,4.584264677960485e-13,4.60301929926312e-13,4.334631041096627e-13,4.945341404559765e-13,1.7049816801282277e-13,3.92756933668693e-13,2.099546285379008e-14,1.633577132429712e-13,6.3893578452808895e-15,4.862540378050457e-13,4.3623235969838884e-13,4.3231772337834706e-13,3.0140740152161417e-13,3.48528645227953e-13,4.4626949648866847e-13,4.979563141943331e-13,3.2331974213466407e-13,3.155571042500066e-13,1.4774166569417882e-13,4.2892801658089715e-13,4.2132212916228174e-13,3.319941935890346e-13,6.949545247607071e-14,1.658854719702271e-14,1.0034164000585245e-13,4.770841424250277e-16,9.029999280503396e-14,7.195280638606389e-13,2.955584321359033e-13,3.489203583785496e-13,2.7995951488428624e-13,2.008335990540469e-13,1.374001591363962e-13,2.82232618248836e-13,8.67039687432661e-14,7.417612937843396e-13,7.787229264809646e-13,3.1922569150162473e-13,6.921303819214541e-13,6.464165723860804e-13,5.915670477495548e-16,1.592856704962171e-13,3.451210433551913e-13,3.458944242682703e-13,3.92022030068041e-13,3.7507028919064863e-13,4.3696197900164067e-13,5.527853697620931e-15,4.658716139358394e-15,2.8142993121433857e-15,2.711408109714575e-13,3.5119705202803494e-13,9.784583144831262e-17,5.053455537138023e-13,2.4368500050217546e-13,2.404040812761215e-13,7.732098118448694e-17,1.6150850035685336e-14,6.586921478691322e-17,2.2537487467020236e-13,1.618158081706874e-13,4.3764809665930273e-13,1.4628577751033906e-13,4.366509543602328e-13,1.0476314554191882e-13,1.7942171340601062e-13,1.7166847096842364e-14,1.1443333743009848e-15,2.4190411222619303e-16,5.6374276000555005e-15,5.44758973378341e-14,1.8094789644348215e-13,5.284379978188968e-13,9.474694738591822e-14,9.329546152419841e-16,9.702485100819485e-16,6.34504962778187e-22,3.1277387774573286e-15,0.0,0.0,2.0337839142588224e-15,1.126530292269688e-16,4.5407824637946097e-13,0.0,0.0,6.888571144555988e-22,7.851445767160127e-18,2.5649688433317043e-20,2.4299704831563512e-20,0.0,4.927699373879203e-15,3.276407658650384e-15,1.835315184269323e-15,1.2407000774074209e-15,1.1671883755666106e-14,7.442833622796246e-15,2.8724044057086936e-15,1.4420440636240656e-15
