,AGWP_ch4
357,2.3033204079580124e-12
358,2.304413537968599e-12
359,2.305497901325352e-12
360,2.306573568012141e-12
361,2.3076406074397775e-12
362,2.3086990884507746e-12
363,2.3097490793240743e-12
364,2.3107906477797318e-12
365,2.311823860983561e-12
366,2.3128487855517416e-12
367,2.313865487555387e-12
368,2.3148740325250746e-12
369,2.3158744854553392e-12
370,2.3168669108091276e-12
371,2.317851372522214e-12
372,2.318827934007584e-12
373,2.3197966581597772e-12
374,2.320757607359195e-12
375,2.3217108434763717e-12
376,2.322656427876212e-12
377,2.32359442142219e-12
378,2.3245248844805176e-12
379,2.3254478769242716e-12
380,2.326363458137491e-12
381,2.3272716870192415e-12
382,2.3281726219876393e-12
383,2.3290663209838485e-12
384,2.32995284147604e-12
385,2.3308322404633214e-12
386,2.3317045744796283e-12
387,2.3325698995975907e-12
388,2.33342827143236e-12
389,2.3342797451454065e-12
390,2.33512437544829e-12
391,2.3359622166063884e-12
392,2.3367933224426044e-12
393,2.337617746341039e-12
394,2.338435541250631e-12
395,2.339246759688767e-12
396,2.340051453744865e-12
397,2.3408496750839264e-12
398,2.341641474950053e-12
399,2.3424269041699422e-12
400,2.3432060131563482e-12
401,2.3439788519115167e-12
402,2.344745470030588e-12
403,2.3455059167049757e-12
404,2.3462602407257122e-12
405,2.347008490486772e-12
406,2.347750713988361e-12
407,2.348486958840182e-12
408,2.3492172722646733e-12
409,2.3499417011002194e-12
410,2.3506602918043322e-12
411,2.35137309045681e-12
412,2.352080142762865e-12
413,2.3527814940562328e-12
414,2.3534771893022446e-12
415,2.3541672731008837e-12
416,2.3548517896898113e-12
417,2.3555307829473686e-12
418,2.3562042963955512e-12
419,2.3568723732029634e-12
420,2.3575350561877444e-12
421,2.3581923878204677e-12
422,2.358844410227025e-12
423,2.3594911651914744e-12
424,2.3601326941588745e-12
425,2.3607690382380888e-12
426,2.36140023820457e-12
427,2.362026334503117e-12
428,2.3626473672506173e-12
429,2.3632633762387523e-12
430,2.3638744009366962e-12
431,2.3644804804937805e-12
432,2.36508165374214e-12
433,2.3656779591993382e-12
434,2.3662694350709694e-12
435,2.3668561192532375e-12
436,2.3674380493355162e-12
437,2.3680152626028866e-12
438,2.3685877960386507e-12
439,2.36915568632683e-12
440,2.3697189698546372e-12
441,2.3702776827149303e-12
442,2.370831860708647e-12
443,2.3713815393472135e-12
444,2.371926753854943e-12
445,2.372467539171401e-12
446,2.373003929953765e-12
447,2.373535960579152e-12
448,2.3740636651469337e-12
449,2.374587077481033e-12
450,2.375106231132194e-12
451,2.3756211593802437e-12
452,2.376131895236322e-12
453,2.376638471445109e-12
454,2.3771409204870155e-12
455,2.377639274580371e-12
456,2.3781335656835836e-12
457,2.3786238254972874e-12
458,2.3791100854664677e-12
459,2.3795923767825695e-12
460,2.3800707303855936e-12
461,2.3805451769661655e-12
462,2.3810157469675973e-12
463,2.381482470587924e-12
464,2.3819453777819265e-12
465,2.3824044982631394e-12
466,2.382859861505839e-12
467,2.383311496747015e-12
468,2.3837594329883267e-12
469,2.384203698998045e-12
470,2.3846443233129735e-12
471,2.3850813342403528e-12
472,2.385514759859761e-12
473,2.3859446280249794e-12
474,2.3863709663658587e-12
475,2.3867938022901626e-12
476,2.3872131629853927e-12
477,2.387629075420609e-12
478,2.3880415663482232e-12
479,2.3884506623057838e-12
480,2.388856389617746e-12
481,2.389258774397225e-12
482,2.389657842547734e-12
483,2.390053619764911e-12
484,2.3904461315382294e-12
485,2.390835403152691e-12
486,2.391221459690512e-12
487,2.3916043260327876e-12
488,2.3919840268611487e-12
489,2.3923605866594008e-12
490,2.3927340297151496e-12
491,2.3931043801214165e-12
492,2.3934716617782377e-12
493,2.393835898394246e-12
494,2.39419711348825e-12
495,2.3945553303907914e-12
496,2.394910572245689e-12
497,2.395262862011578e-12
498,2.3956122224634266e-12
499,2.3959586761940484e-12
500,2.396302245615593e-12
501,2.3966429529610342e-12
502,2.39698082028564e-12
503,2.3973158694684306e-12
504,2.397648122213624e-12
505,2.3979776000520725e-12
506,2.398304324342685e-12
507,2.3986283162738367e-12
508,2.3989495968647688e-12
509,2.399268186966977e-12
510,2.3995841072655842e-12
511,2.3998973782807074e-12
512,2.4002080203688112e-12
513,2.4005160537240464e-12
514,2.4008214983795838e-12
515,2.401124374208931e-12
516,2.4014247009272436e-12
517,2.401722498092619e-12
518,2.4020177851073868e-12
519,2.402310581219385e-12
520,2.4026009055232194e-12
521,2.4028887769615277e-12
522,2.4031742143262142e-12
523,2.4034572362596935e-12
524,2.403737861256106e-12
525,2.4040161076625374e-12
526,2.404291993680217e-12
527,2.4045655373657176e-12
528,2.4048367566321324e-12
529,2.4051056692502534e-12
530,2.4053722928497332e-12
531,2.40563664492024e-12
532,2.405898742812602e-12
533,2.406158603739942e-12
534,2.4064162447788057e-12
535,2.406671682870273e-12
536,2.4069249348210706e-12
537,2.4071760173046656e-12
538,2.407424946862358e-12
539,2.407671739904356e-12
540,2.407916412710851e-12
541,2.4081589814330756e-12
542,2.4083994620943594e-12
543,2.4086378705911727e-12
544,2.4088742226941598e-12
545,2.4091085340491685e-12
546,2.4093408201782693e-12
547,2.409571096480761e-12
548,2.4097993782341758e-12
549,2.4100256805952725e-12
550,2.4102500186010194e-12
551,2.4104724071695727e-12
552,2.410692861101245e-12
553,2.4109113950794655e-12
554,2.411128023671734e-12
555,2.4113427613305614e-12
556,2.411555622394413e-12
557,2.4117666210886325e-12
558,2.4119757715263653e-12
559,2.4121830877094727e-12
560,2.4123885835294377e-12
561,2.4125922727682627e-12
562,2.4127941690993623e-12
563,2.412994286088445e-12
564,2.413192637194393e-12
565,2.4133892357701275e-12
566,2.4135840950634728e-12
567,2.4137772282180123e-12
568,2.413968648273933e-12
569,2.4141583681688692e-12
570,2.414346400738734e-12
571,2.414532758718549e-12
572,2.41471745474326e-12
573,2.4149005013485544e-12
574,2.415081910971666e-12
575,2.415261695952173e-12
576,2.415439868532794e-12
577,2.415616440860173e-12
578,2.4157914249856594e-12
579,2.4159648328660822e-12
580,2.4161366763645168e-12
581,2.4163069672510452e-12
582,2.416475717203512e-12
583,2.4166429378082704e-12
584,2.4168086405609274e-12
585,2.416972836867076e-12
586,2.417135538043028e-12
587,2.4172967553165365e-12
588,2.417456499827513e-12
589,2.4176147826287416e-12
590,2.417771614686581e-12
591,2.417927006881671e-12
592,2.418080970009617e-12
593,2.418233514781689e-12
594,2.418384651825498e-12
595,2.4185343916856748e-12
596,2.4186827448245425e-12
597,2.418829721622781e-12
598,2.4189753323800884e-12
599,2.4191195873158365e-12
600,2.419262496569719e-12
601,2.4194040702023988e-12
602,2.4195443181961427e-12
603,2.4196832504554577e-12
604,2.4198208768077194e-12
605,2.4199572070037957e-12
606,2.4200922507186613e-12
607,2.420226017552016e-12
608,2.4203585170288893e-12
609,2.4204897586002435e-12
610,2.420619751643572e-12
611,2.420748505463493e-12
612,2.420876029292336e-12
613,2.4210023322907275e-12
614,2.421127423548166e-12
615,2.4212513120835977e-12
616,2.421374006845987e-12
617,2.4214955167148778e-12
618,2.4216158505009515e-12
619,2.4217350169465886e-12
620,2.4218530247264124e-12
621,2.4219698824478373e-12
622,2.4220855986516113e-12
623,2.42220018181235e-12
624,2.422313640339072e-12
625,2.422425982575725e-12
626,2.4225372168017087e-12
627,2.4226473512323974e-12
628,2.422756394019651e-12
629,2.422864353252329e-12
630,2.422971236956795e-12
631,2.4230770530974207e-12
632,2.423181809577083e-12
633,2.423285514237658e-12
634,2.423388174860514e-12
635,2.4234897991669912e-12
636,2.4235903948188912e-12
637,2.42368996941895e-12
638,2.4237885305113143e-12
639,2.4238860855820103e-12
640,2.423982642059412e-12
641,2.424078207314703e-12
642,2.4241727886623323e-12
643,2.424266393360475e-12
644,2.4243590286114776e-12
645,2.424450701562309e-12
646,2.4245414193050054e-12
647,2.4246311888771045e-12
648,2.4247200172620895e-12
649,2.4248079113898174e-12
650,2.4248948781369477e-12
651,2.4249809243273727e-12
652,2.4250660567326355e-12
653,2.4251502820723504e-12
654,2.42523360701462e-12
655,2.425316038176443e-12
656,2.425397582124127e-12
657,2.425478245373692e-12
658,2.4255580343912728e-12
659,2.425636955593516e-12
660,2.425715015347978e-12
661,2.4257922199735146e-12
662,2.425868575740673e-12
663,2.425944088872072e-12
664,2.426018765542791e-12
665,2.4260926118807456e-12
666,2.426165633967064e-12
667,2.426237837836461e-12
668,2.426309229477608e-12
669,2.4263798148335006e-12
670,2.4264495998018206e-12
671,2.4265185902353e-12
672,2.426586791942077e-12
673,2.426654210686051e-12
674,2.4267208521872373e-12
675,2.426786722122113e-12
676,2.426851826123967e-12
677,2.42691616978324e-12
678,2.4269797586478697e-12
679,2.4270425982236244e-12
680,2.427104693974441e-12
681,2.427166051322758e-12
682,2.4272266756498425e-12
683,2.42728657229612e-12
684,2.427345746561498e-12
685,2.4274042037056867e-12
686,2.42746194894852e-12
687,2.42751898747027e-12
688,2.4275753244119632e-12
689,2.42763096487569e-12
690,2.427685913924915e-12
691,2.427740176584781e-12
692,2.427793757842416e-12
693,2.427846662647231e-12
694,2.4278988959112224e-12
695,2.4279504625092652e-12
696,2.428001367279409e-12
697,2.4280516150231687e-12
698,2.428101210505814e-12
699,2.428150158456657e-12
700,2.4281984635693337e-12
701,2.4282461305020905e-12
702,2.4282931638780596e-12
703,2.4283395682855414e-12
704,2.428385348278275e-12
705,2.4284305083757137e-12
706,2.4284750530632963e-12
707,2.428518986792714e-12
708,2.4285623139821796e-12
709,2.4286050390166866e-12
710,2.4286471662482774e-12
711,2.428688699996299e-12
712,2.428729644547662e-12
713,2.4287700041570983e-12
714,2.4288097830474107e-12
715,2.428848985409727e-12
716,2.4288876154037517e-12
717,2.4289256771580065e-12
718,2.428963174770085e-12
719,2.4290001123068888e-12
720,2.4290364938048715e-12
721,2.4290723232702797e-12
722,2.4291076046793875e-12
723,2.4291423419787347e-12
724,2.4291765390853607e-12
725,2.429210199887033e-12
726,2.4292433282424803e-12
727,2.4292759279816194e-12
728,2.4293080029057832e-12
729,2.4293395567879402e-12
730,2.4293705933729235e-12
731,2.4294011163776454e-12
732,2.4294311294913217e-12
733,2.4294606363756846e-12
734,2.4294896406652007e-12
735,2.4295181459672825e-12
736,2.4295461558625037e-12
737,2.429573673904805e-12
738,2.4296007036217054e-12
739,2.429627248514509e-12
740,2.4296533120585082e-12
741,2.42967889770319e-12
742,2.4297040088724337e-12
743,2.4297286489647156e-12
744,2.429752821353305e-12
745,2.4297765293864594e-12
746,2.429799776387625e-12
747,2.4298225656556243e-12
748,2.429844900464853e-12
749,2.429866784065468e-12
750,2.4298882196835778e-12
751,2.429909210521429e-12
752,2.4299297597575927e-12
753,2.4299498705471495e-12
754,2.429969546021871e-12
755,2.429988789290403e-12
756,2.430007603438446e-12
757,2.4300259915289298e-12
758,2.4300439566021956e-12
759,2.4300615016761695e-12
760,2.4300786297465365e-12
761,2.4300953437869128e-12
762,2.4301116467490192e-12
763,2.4301275415628503e-12
764,2.4301430311368426e-12
765,2.4301581183580417e-12
766,2.4301728060922708e-12
767,2.430187097184292e-12
768,2.4302009944579703e-12
769,2.430214500716439e-12
770,2.4302276187422556e-12
771,2.4302403512975634e-12
772,2.4302527011242516e-12
773,2.430264670944107e-12
774,2.4302762634589752e-12
775,2.4302874813509117e-12
776,2.430298327282336e-12
777,2.4303088038961815e-12
778,2.430318913816049e-12
779,2.430328659646355e-12
780,2.4303380439724795e-12
781,2.4303470693609122e-12
782,2.4303557383593996e-12
783,2.430364053497091e-12
784,2.430372017284678e-12
785,2.4303796322145402e-12
786,2.430386900760885e-12
787,2.4303938253798882e-12
788,2.4304004085098322e-12
789,2.4304066525712445e-12
790,2.4304125599670346e-12
791,2.4304181330826267e-12
792,2.4304233742860995e-12
793,2.430428285928315e-12
794,2.4304328703430525e-12
795,2.430437129847141e-12
796,2.4304410667405863e-12
797,2.430444683306704e-12
798,2.4304479818122448e-12
799,2.4304509645075223e-12
800,2.4304536336265407e-12
801,2.4304559913871166e-12
802,2.430458039991007e-12
803,2.4304597816240296e-12
804,2.430461218456185e-12
805,2.4304623526417785e-12
806,2.4304631863195417e-12
807,2.430463721612748e-12
808,2.4304639606293355e-12
809,2.4304639054620193e-12
810,2.4304635581884117e-12
811,2.4304629208711363e-12
812,2.430461995557941e-12
813,2.4304607842818152e-12
814,2.430459289061098e-12
815,2.430457511899594e-12
816,2.43045545478668e-12
817,2.4304531196974195e-12
818,2.4304505085926677e-12
819,2.4304476234191838e-12
820,2.4304444661097346e-12
821,2.4304410385832016e-12
822,2.4304373427446906e-12
823,2.43043338048563e-12
824,2.4304291536838813e-12
825,2.4304246642038357e-12
826,2.4304199138965232e-12
827,2.4304149045997094e-12
828,2.430409638137997e-12
829,2.430404116322928e-12
830,2.430398340953079e-12
831,2.430392313814162e-12
832,2.4303860366791224e-12
833,2.430379511308235e-12
834,2.4303727394491972e-12
835,2.430365722837229e-12
836,2.430358463195166e-12
837,2.430350962233549e-12
838,2.4303432216507232e-12
839,2.4303352431329267e-12
840,2.430327028354381e-12
841,2.430318578977386e-12
842,2.4303098966524056e-12
843,2.43030098301816e-12
844,2.430291839701713e-12
845,2.430282468318559e-12
846,2.430272870472713e-12
847,2.430263047756793e-12
848,2.430253001752111e-12
849,2.430242734028753e-12
850,2.4302322461456674e-12
851,2.430221539650747e-12
852,2.4302106160809113e-12
853,2.4301994769621903e-12
854,2.430188123809807e-12
855,2.4301765581282556e-12
856,2.4301647814113866e-12
857,2.4301527951424825e-12
858,2.4301406007943385e-12
859,2.430128199829341e-12
860,2.4301155936995475e-12
861,2.4301027838467608e-12
862,2.430089771702609e-12
863,2.4300765586886164e-12
864,2.4300631462162877e-12
865,2.4300495356871738e-12
866,2.4300357284929527e-12
867,2.4300217260155e-12
868,2.430007529626963e-12
869,2.4299931406898334e-12
870,2.429978560557019e-12
871,2.4299637905719166e-12
872,2.429948832068481e-12
873,2.4299336863712963e-12
874,2.4299183547956447e-12
875,2.4299028386475786e-12
876,2.4298871392239856e-12
877,2.4298712578126594e-12
878,2.429855195692367e-12
879,2.429838954132913e-12
880,2.4298225343952104e-12
881,2.429805937731345e-12
882,2.4297891653846395e-12
883,2.42977221858972e-12
884,2.4297550985725802e-12
885,2.4297378065506465e-12
886,2.429720343732838e-12
887,2.429702711319634e-12
888,2.429684910503133e-12
889,2.4296669424671173e-12
890,2.4296488083871134e-12
891,2.4296305094304506e-12
892,2.4296120467563277e-12
893,2.429593421515866e-12
894,2.4295746348521734e-12
895,2.429555687900403e-12
896,2.429536581787812e-12
897,2.429517317633816e-12
898,2.429497896550053e-12
899,2.4294783196404364e-12
900,2.4294585880012125e-12
901,2.4294387027210194e-12
902,2.4294186648809384e-12
903,2.429398475554556e-12
904,2.4293781358080114e-12
905,2.429357646700057e-12
906,2.429337009282112e-12
907,2.4293162245983124e-12
908,2.4292952936855684e-12
909,2.429274217573617e-12
910,2.4292529972850705e-12
911,2.429231633835475e-12
912,2.429210128233358e-12
913,2.42918848148028e-12
914,2.429166694570886e-12
915,2.429144768492958e-12
916,2.429122704227462e-12
917,2.429100502748599e-12
918,2.429078165023856e-12
919,2.429055692014052e-12
920,2.4290330846733905e-12
921,2.4290103439495024e-12
922,2.4289874707834996e-12
923,2.42896446611002e-12
924,2.4289413308572723e-12
925,2.4289180659470876e-12
926,2.428894672294962e-12
927,2.428871150810103e-12
928,2.428847502395478e-12
929,2.4288237279478575e-12
930,2.4287998283578595e-12
931,2.4287758045099956e-12
932,2.4287516572827137e-12
933,2.4287273875484438e-12
934,2.4287029961736415e-12
935,2.4286784840188294e-12
936,2.428653851938641e-12
937,2.4286291007818652e-12
938,2.4286042313914852e-12
939,2.4285792446047222e-12
940,2.428554141253078e-12
941,2.428528922162376e-12
942,2.4285035881527982e-12
943,2.428478140038933e-12
944,2.4284525786298088e-12
945,2.4284269047289385e-12
946,2.4284011191343583e-12
947,2.4283752226386654e-12
948,2.4283492160290584e-12
949,2.428323100087376e-12
950,2.428296875590136e-12
951,2.428270543308573e-12
952,2.428244104008677e-12
953,2.428217558451229e-12
954,2.428190907391841e-12
955,2.4281641515809926e-12
956,2.428137291764066e-12
957,2.428110328681383e-12
958,2.428083263068245e-12
959,2.4280560956549614e-12
960,2.428028827166893e-12
961,2.4280014583244845e-12
962,2.4279739898432957e-12
963,2.4279464224340437e-12
964,2.4279187568026313e-12
965,2.427890993650186e-12
966,2.4278631336730884e-12
967,2.427835177563014e-12
968,2.4278071260069574e-12
969,2.427778979687275e-12
970,2.427750739281709e-12
971,2.427722405463429e-12
972,2.4276939789010557e-12
973,2.4276654602587013e-12
974,2.4276368501959967e-12
975,2.4276081493681234e-12
976,2.427579358425848e-12
977,2.42755047801555e-12
978,2.427521508779257e-12
979,2.4274924513546686e-12
980,2.4274633063751966e-12
981,2.427434074469988e-12
982,2.4274047562639567e-12
983,2.4273753523778153e-12
984,2.427345863428103e-12
985,2.4273162900272166e-12
986,2.427286632783439e-12
987,2.427256892300966e-12
988,2.4272270691799397e-12
989,2.4271971640164733e-12
990,2.4271671774026806e-12
991,2.4271371099267046e-12
992,2.427106962172745e-12
993,2.4270767347210875e-12
994,2.427046428148127e-12
995,2.4270160430264006e-12
996,2.4269855799246095e-12
997,2.42695503940765e-12
998,2.4269244220366384e-12
999,2.4268937283689367e-12
1000,2.42686295895818e-12
