,AGWP_ch4
792,2.4295632491352677e-16
793,2.4090607278696893e-16
794,2.3887312226300987e-16
795,2.368573273374342e-16
796,2.3485854323812226e-16
797,2.3287662641465378e-16
798,2.30911434527996e-16
799,2.289628264402831e-16
800,2.2703066220467857e-16
801,2.251148030553247e-16
802,2.2321511139737736e-16
803,2.2133145079712232e-16
804,2.194636859721794e-16
805,2.1761168278178384e-16
806,2.1577530821715385e-16
807,2.1395443039193856e-16
808,2.1214891853274463e-16
809,2.1035864296974594e-16
810,2.0858347512736933e-16
811,2.0682328751506113e-16
812,2.0507795371813154e-16
813,2.0334734838867395e-16
814,2.0163134723656516e-16
815,1.9992982702053627e-16
816,1.9824266553932318e-16
817,1.9656974162289041e-16
818,1.9491093512372766e-16
819,1.9326612690822232e-16
820,1.9163519884810217e-16
821,1.90018033811952e-16
822,1.8841451565680245e-16
823,1.868245292197866e-16
824,1.852479603098711e-16
825,1.836846956996538e-16
826,1.821346231172323e-16
827,1.8059763123814135e-16
828,1.7907360967735615e-16
829,1.775624489813668e-16
830,1.7606404062031504e-16
831,1.7457827698020136e-16
832,1.7310505135515612e-16
833,1.7164425793977527e-16
834,1.701957918215226e-16
835,1.6875954897319408e-16
836,1.6733542624544695e-16
837,1.659233213593928e-16
838,1.6452313289924994e-16
839,1.631347603050618e-16
840,1.617581038654735e-16
841,1.603930647105711e-16
842,1.590395448047815e-16
843,1.5769744693983033e-16
844,1.563666747277623e-16
845,1.55047132594017e-16
846,1.5373872577056531e-16
847,1.524413602891046e-16
848,1.5115494297430802e-16
849,1.4987938143713432e-16
850,1.4861458406819158e-16
851,1.4736046003115831e-16
852,1.461169192562601e-16
853,1.448838724337998e-16
854,1.4366123100774503e-16
855,1.4244890716936646e-16
856,1.4124681385093244e-16
857,1.400548647194561e-16
858,1.388729741704941e-16
859,1.3770105732199973e-16
860,1.3653903000822577e-16
861,1.3538680877368012e-16
862,1.3424431086713297e-16
863,1.331114542356722e-16
864,1.3198815751881168e-16
865,1.3087434004264725e-16
866,1.297699218140632e-16
867,1.2867482351498744e-16
868,1.2758896649669422e-16
869,1.2651227277415687e-16
870,1.254446650204457e-16
871,1.243860665611751e-16
872,1.2333640136899723e-16
873,1.2229559405814092e-16
874,1.2126356987899854e-16
875,1.2024025471275672e-16
876,1.192255750660735e-16
877,1.1821945806580082e-16
878,1.172218314537495e-16
879,1.1623262358150098e-16
880,1.1525176340526083e-16
881,1.142791804807567e-16
882,1.133148049581794e-16
883,1.1235856757716576e-16
884,1.1141039966182524e-16
885,1.1047023311580685e-16
886,1.0953800041740867e-16
887,1.0861363461472954e-16
888,1.076970693208592e-16
889,1.0678823870911157e-16
890,1.0588707750829648e-16
891,1.0499352099803212e-16
892,1.0410750500409739e-16
893,1.0322896589382205e-16
894,1.0235784057151779e-16
895,1.0149406647394576e-16
896,1.006375815658238e-16
897,9.978832433537143e-17
898,9.894623378989146e-17
899,9.811124945139032e-17
900,9.728331135223388e-17
901,9.646236003084096e-17
902,9.564833652741339e-17
903,9.484118237970043e-17
904,9.404083961880121e-17
905,9.32472507650007e-17
906,9.246035882364185e-17
907,9.168010728103261e-17
908,9.090644010038643e-17
909,9.013930171779878e-17
910,8.937863703825561e-17
911,8.862439143167694e-17
912,8.787651072899368e-17
913,8.713494121825661e-17
914,8.639962964077952e-17
915,8.567052318731366e-17
916,8.494756949425527e-17
917,8.42307166398853e-17
918,8.351991314063958e-17
919,8.281510794741215e-17
920,8.211625044188841e-17
921,8.142329043291001e-17
922,8.073617815287035e-17
923,8.005486425413974e-17
924,7.937929980552228e-17
925,7.870943628874068e-17
926,7.804522559495193e-17
927,7.738662002129308e-17
928,7.673357226745399e-17
929,7.608603543228123e-17
930,7.544396301040914e-17
931,7.480730888892003e-17
